"","correct","earnings","trial","face_val","house_val","house_mult","face_mult","summed_val","image_list","key_entry_list","rt_list","participant","rt","total_fix_face_0","total_fix_house_1","first_image","last_image","final_earnings","abs_diff","fix_num","face_val_total","house_val_total","first_val","second_val","first_mult","second_mult","1_fixation","2_fixation","3_fixation","4_fixation","5_fixation","6_fixation","7_fixation","8_fixation","9_fixation","10_fixation","11_fixation","12_fixation","13_fixation","14_fixation","15_fixation","mean_fix","choice","summedVal","subject","absSummedVal","swapAmount","firstMult","firstVal","secondMult","secondVal","faceTotal","houseTotal","total_0_face","total_1_house"
"8421",1,13.25,21,-0.5,0.25,1,1,-0.25,"[1, 0]","['space', 'j']","[1.333414708798955, 4.216821628280741]",122,4.21682162828074,2.88340691948179,1.33341470879895,0,1,225,0.75,2,-0.5,0.25,-0.5,0.25,1,1,1.33341470879895,2.88340691948179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.25,122,0.25,2,1,-0.5,1,0.25,-0.5,0.25,2.88340691948179,1.33341470879895
"8422",1,13.75,22,0,0.25,2,1,0.5,"[1, 0]","['space', 'f']","[3.783342222319334, 6.433704837992991]",122,6.43370483799299,2.65036261567366,3.78334222231933,0,1,225,0.25,2,0,0.5,0,0.5,1,2,3.78334222231933,2.65036261567366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,0.5,122,0.5,2,1,0,2,0.5,0,0.5,2.65036261567366,3.78334222231933
"8423",1,14.5,23,0.75,0,1,1,0.75,"[1, 0]","['space', 'f']","[1.0168733126956795, 1.783543095090863]",122,1.78354309509086,0.766669782395184,1.01687331269568,0,1,225,0.75,2,0.75,0,0.75,0,1,1,1.01687331269568,0.766669782395184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,0.75,122,0.75,2,1,0.75,1,0,0.75,0,0.766669782395184,1.01687331269568
"8424",1,14.5,24,-0.75,-0.5,2,3,-3.25,"[1, 0]","['space', 'j']","[1.9833880418373155, 3.0333562430932943]",122,3.03335624309329,1.04996820125598,1.98338804183732,0,1,225,0.25,2,-2.25,-1,-2.25,-1,3,2,1.98338804183732,1.04996820125598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-3.25,122,3.25,2,3,-2.25,2,-1,-2.25,-1,1.04996820125598,1.98338804183732
"8425",1,14.5,25,-1,-0.5,2,3,-4,"[1, 0]","['space', 'j']","[1.5169402091960364, 3.100043070349784]",122,3.10004307034978,1.58310286115375,1.51694020919604,0,1,225,0.5,2,-3,-1,-3,-1,3,2,1.51694020919604,1.58310286115375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-4,122,4,2,3,-3,2,-1,-3,-1,1.58310286115375,1.51694020919604
"8426",1,14.5,26,-0.5,0.25,3,3,-0.75,"[0, 1, 0]","['space', 'space', 'j']","[3.750173289419763, 6.83342772153992, 13.333057683106745]",122,13.3330576831067,10.2498032509866,3.08325443212016,0,0,225,0.75,3,-1.5,0.75,-1.5,0.75,3,3,3.75017328941976,3.08325443212016,6.49962996156682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.75,122,0.75,3,3,-1.5,3,0.75,-1.5,0.75,10.2498032509866,3.08325443212016
"8427",1,15.75,27,0.25,0.5,1,3,1.25,"[0, 1]","['space', 'f']","[4.300158168978669, 5.383424697454757]",122,5.38342469745476,4.30015816897867,1.08326652847609,1,0,225,0.25,2,0.75,0.5,0.5,0.75,1,3,4.30015816897867,1.08326652847609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.25,122,1.25,2,1,0.5,3,0.75,0.75,0.5,4.30015816897867,1.08326652847609
"8428",1,18.5,28,0.75,0.25,2,3,2.75,"[0, 1]","['space', 'f']","[0.9669227061349375, 2.2500220850051846]",122,2.25002208500518,0.966922706134937,1.28309937887025,1,0,225,0.5,2,2.25,0.5,0.5,2.25,2,3,0.966922706134937,1.28309937887025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,2.75,122,2.75,2,2,0.5,3,2.25,2.25,0.5,0.966922706134937,1.28309937887025
"8429",1,18.5,29,-0.25,-1,1,1,-1.25,"[1, 0]","['space', 'j']","[1.150219475493941, 2.2002082038925437]",122,2.20020820389254,1.0499887283986,1.15021947549394,0,1,225,0.75,2,-0.25,-1,-0.25,-1,1,1,1.15021947549394,1.0499887283986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-1.25,122,1.25,2,1,-0.25,1,-1,-0.25,-1,1.0499887283986,1.15021947549394
"8430",1,18.5,30,-0.25,-1,1,1,-1.25,"[1, 0]","['space', 'j']","[1.6667575725950883, 2.5335364054408274]",122,2.53353640544083,0.866778832845739,1.66675757259509,0,1,225,0.75,2,-0.25,-1,-0.25,-1,1,1,1.66675757259509,0.866778832845739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-1.25,122,1.25,2,1,-0.25,1,-1,-0.25,-1,0.866778832845739,1.66675757259509
"8431",1,19.5,31,-0.5,0.75,2,1,1,"[0, 1]","['space', 'f']","[1.4336700151579862, 3.200172281391133]",122,3.20017228139113,1.43367001515799,1.76650226623315,1,0,225,1.25,2,-0.5,1.5,1.5,-0.5,2,1,1.43367001515799,1.76650226623315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1,122,1,2,2,1.5,1,-0.5,-0.5,1.5,1.43367001515799,1.76650226623315
"8432",1,21.25,32,0.5,0.25,3,2,1.75,"[1, 0]","['space', 'f']","[2.1501952827893547, 3.9334792226800346]",122,3.93347922268003,1.78328393989068,2.15019528278935,0,1,225,0.25,2,1,0.75,1,0.75,2,3,2.15019528278935,1.78328393989068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.75,122,1.75,2,2,1,3,0.75,1,0.75,1.78328393989068,2.15019528278935
"8433",1,22.5,33,1,-0.75,1,2,1.25,"[0, 1]","['space', 'f']","[1.283833590841823, 3.7501582606200827]",122,3.75015826062008,1.28383359084182,2.46632466977826,1,0,225,1.75,2,2,-0.75,-0.75,2,1,2,1.28383359084182,2.46632466977826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.25,122,1.25,2,1,-0.75,2,2,2,-0.75,1.28383359084182,2.46632466977826
"8434",1,22.75,34,0.25,0,1,1,0.25,"[0, 1]","['space', 'f']","[1.8000898062564374, 3.3668647902668454]",122,3.36686479026685,1.80008980625644,1.56677498401041,1,0,225,0.25,2,0.25,0,0,0.25,1,1,1.80008980625644,1.56677498401041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,0.25,122,0.25,2,1,0,1,0.25,0.25,0,1.80008980625644,1.56677498401041
"8435",1,26.25,35,1,0.75,2,2,3.5,"[1, 0]","['space', 'f']","[1.9334084773436189, 2.7500380302008125]",122,2.75003803020081,0.816629552857194,1.93340847734362,0,1,225,0.25,2,2,1.5,2,1.5,2,2,1.93340847734362,0.816629552857194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,3.5,122,3.5,2,2,2,2,1.5,2,1.5,0.816629552857194,1.93340847734362
"8436",1,26.25,36,0.5,-1,2,1,-1.5,"[1, 0]","['space', 'j']","[9.933120364210481, 11.683059424249223]",122,11.6830594242492,1.74993906003874,9.93312036421048,0,1,225,1.5,2,0.5,-2,0.5,-2,1,2,9.93312036421048,1.74993906003874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-1.5,122,1.5,2,1,0.5,2,-2,0.5,-2,1.74993906003874,9.93312036421048
"8437",1,28,37,0.25,1,1,3,1.75,"[0, 1]","['space', 'f']","[1.716885225770966, 2.983345521326555]",122,2.98334552132656,1.71688522577097,1.26646029555559,1,0,225,0.75,2,0.75,1,1,0.75,1,3,1.71688522577097,1.26646029555559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.75,122,1.75,2,1,1,3,0.75,0.75,1,1.71688522577097,1.26646029555559
"8438",1,28,38,1,-0.75,3,2,-0.25,"[1, 0, 1]","['space', 'space', 'j']","[3.5166502632782795, 5.450129119402845, 9.16695532963422]",122,9.16695532963422,1.93347885612457,7.23347647350965,1,1,225,1.75,3,2,-2.25,-2.25,2,3,2,3.51665026327828,1.93347885612457,3.71682621023137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.25,122,0.25,3,3,-2.25,2,2,2,-2.25,1.93347885612457,7.23347647350965
"8439",1,29.25,39,-0.75,1,2,1,1.25,"[0, 1]","['space', 'f']","[1.7835438282018004, 3.1334931518140365]",122,3.13349315181404,1.7835438282018,1.34994932361224,1,0,225,1.75,2,-0.75,2,2,-0.75,2,1,1.7835438282018,1.34994932361224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.25,122,1.25,2,2,2,1,-0.75,-0.75,2,1.7835438282018,1.34994932361224
"8440",1,29.25,40,-1,0.75,1,1,-0.25,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[1.333371821729088, 3.3501725563073705, 4.416626620408351, 5.833683577737247]",122,5.83368357773725,3.43385769190718,2.39982588583007,0,1,225,1.75,4,-1,0.75,-1,0.75,1,1,1.33337182172909,2.01680073457828,1.06645406410098,1.4170569573289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.25,122,0.25,4,1,-1,1,0.75,-1,0.75,3.43385769190718,2.39982588583007
"8441",1,29.25,41,0.25,-1,1,3,-0.25,"[1, 0]","['space', 'j']","[4.266827218260005, 6.049886092678207]",122,6.04988609267821,1.7830588744182,4.26682721826,0,1,225,1.25,2,0.75,-1,0.75,-1,3,1,4.26682721826,1.7830588744182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.25,122,0.25,2,3,0.75,1,-1,0.75,-1,1.7830588744182,4.26682721826
"8442",1,29.25,42,-0.75,0.75,1,1,0,"[1, 0]","['space', 'j']","[0.9834261636788142, 2.8333514778641984]",122,2.8333514778642,1.84992531418538,0.983426163678814,0,1,225,1.5,2,-0.75,0.75,-0.75,0.75,1,1,0.983426163678814,1.84992531418538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,0,122,0,2,1,-0.75,1,0.75,-0.75,0.75,1.84992531418538,0.983426163678814
"8443",1,31,43,0.75,1,1,1,1.75,"[0, 1]","['space', 'f']","[0.8500675379691529, 1.6168410557547759]",122,1.61684105575478,0.850067537969153,0.766773517785623,1,0,225,0.25,2,0.75,1,1,0.75,1,1,0.850067537969153,0.766773517785623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.75,122,1.75,2,1,1,1,0.75,0.75,1,0.850067537969153,0.766773517785623
"8444",1,32.25,44,0.75,0.5,1,1,1.25,"[1, 0]","['space', 'f']","[0.5669670594324998, 1.2002525571879232]",122,1.20025255718792,0.633285497755423,0.5669670594325,0,1,225,0.25,2,0.75,0.5,0.75,0.5,1,1,0.5669670594325,0.633285497755423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.25,122,1.25,2,1,0.75,1,0.5,0.75,0.5,0.633285497755423,0.5669670594325
"8445",1,33,45,0.75,0,1,1,0.75,"[1, 0]","['space', 'f']","[0.7669208733568667, 1.4168520524399355]",122,1.41685205243994,0.649931179083069,0.766920873356867,0,1,225,0.75,2,0.75,0,0.75,0,1,1,0.766920873356867,0.649931179083069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,0.75,122,0.75,2,1,0.75,1,0,0.75,0,0.649931179083069,0.766920873356867
"8446",1,33,46,-0.25,-0.25,1,1,-0.5,"[1, 0]","['space', 'j']","[0.8669617443665629, 1.8667920288717141]",122,1.86679202887171,0.999830284505151,0.866961744366563,0,1,225,0,2,-0.25,-0.25,-0.25,-0.25,1,1,0.866961744366563,0.999830284505151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.5,122,0.5,2,1,-0.25,1,-0.25,-0.25,-0.25,0.999830284505151,0.866961744366563
"8447",1,34.75,47,-0.25,1,2,1,1.75,"[1, 0, 1]","['space', 'space', 'f']","[0.5667353959470347, 2.4335545499707223, 2.916731638746569]",122,2.91673163874657,1.86681915402369,1.04991248472288,1,1,225,1.25,3,-0.25,2,2,-0.25,2,1,0.566735395947035,1.86681915402369,0.483177088775847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.75,122,1.75,3,2,2,1,-0.25,-0.25,2,1.86681915402369,1.04991248472288
"8448",1,34.75,48,-1,1,1,1,0,"[1, 0]","['space', 'j']","[1.2169176659881487, 4.0001781462888175]",122,4.00017814628882,2.78326048030067,1.21691766598815,0,1,225,2,2,-1,1,-1,1,1,1,1.21691766598815,2.78326048030067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,0,122,0,2,1,-1,1,1,-1,1,2.78326048030067,1.21691766598815
"8449",1,34.75,49,0,-1,3,2,-3,"[0, 1]","['space', 'j']","[2.150063322576898, 3.1668713882791053]",122,3.16687138827911,2.1500633225769,1.01680806570221,1,0,225,1,2,0,-3,-3,0,3,2,2.1500633225769,1.01680806570221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-3,122,3,2,3,-3,2,0,0,-3,2.1500633225769,1.01680806570221
"8450",1,34.75,50,0,0,1,1,0,"[1, 0]","['space', 'j']","[1.0502368869092606, 2.70015926864653]",122,2.70015926864653,1.64992238173727,1.05023688690926,0,1,225,0,2,0,0,0,0,1,1,1.05023688690926,1.64992238173727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,0,122,0,2,1,0,1,0,0,0,1.64992238173727,1.05023688690926
"8451",1,35,51,0.75,-0.5,1,1,0.25,"[0, 1, 0]","['space', 'space', 'f']","[2.450509238133236, 6.6334038953937124, 7.966705704897322]",122,7.96670570489732,3.78381104763685,4.18289465726048,0,0,225,1.25,3,0.75,-0.5,0.75,-0.5,1,1,2.45050923813324,4.18289465726048,1.33330180950361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,0.25,122,0.25,3,1,0.75,1,-0.5,0.75,-0.5,3.78381104763685,4.18289465726048
"8452",1,39.5,52,1,0.5,3,3,4.5,"[1, 0]","['space', 'f']","[2.383556291111745, 3.6504542547118035]",122,3.6504542547118,1.26689796360006,2.38355629111174,0,1,225,0.5,2,3,1.5,3,1.5,3,3,2.38355629111174,1.26689796360006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,4.5,122,4.5,2,3,3,3,1.5,3,1.5,1.26689796360006,2.38355629111174
"8453",1,39.5,53,-0.5,0.5,1,2,-0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[3.3668083406191727, 4.6834534721128875, 5.333433036605129, 6.300037938563037]",122,6.30003793856304,2.28325003345162,4.01678790511141,0,1,225,1,4,-1,0.5,-1,0.5,2,1,3.36680834061917,1.31664513149371,0.649979564492241,0.966604901957908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.5,122,0.5,4,2,-1,1,0.5,-1,0.5,2.28325003345162,4.01678790511141
"8454",1,40.5,54,0.75,0.25,1,1,1,"[0, 1]","['space', 'f']","[0.6834355108585441, 1.783648296703177]",122,1.78364829670318,0.683435510858544,1.10021278584463,1,0,225,0.5,2,0.75,0.25,0.25,0.75,1,1,0.683435510858544,1.10021278584463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1,122,1,2,1,0.25,1,0.75,0.75,0.25,0.683435510858544,1.10021278584463
"8455",1,40.5,55,-0.25,-0.5,3,2,-2,"[0, 1]","['space', 'j']","[2.283384193000529, 3.7666624512712588]",122,3.76666245127126,2.28338419300053,1.48327825827073,1,0,225,0.25,2,-0.5,-1.5,-1.5,-0.5,3,2,2.28338419300053,1.48327825827073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-2,122,2,2,3,-1.5,2,-0.5,-0.5,-1.5,2.28338419300053,1.48327825827073
"8456",1,41.5,56,1,0,1,1,1,"[0, 1]","['space', 'f']","[0.7669648600967776, 2.466665200445277]",122,2.46666520044528,0.766964860096778,1.6997003403485,1,0,225,1,2,1,0,0,1,1,1,0.766964860096778,1.6997003403485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1,122,1,2,1,0,1,1,1,0,0.766964860096778,1.6997003403485
"8457",1,41.5,57,-0.5,-0.75,2,1,-2,"[0, 1]","['space', 'j']","[0.8169180325458001, 1.9668930150910455]",122,1.96689301509105,0.8169180325458,1.14997498254525,1,0,225,0.25,2,-0.5,-1.5,-1.5,-0.5,2,1,0.8169180325458,1.14997498254525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-2,122,2,2,2,-1.5,1,-0.5,-0.5,-1.5,0.8169180325458,1.14997498254525
"8458",1,42.75,58,-0.25,0.5,3,1,1.25,"[1, 0]","['space', 'f']","[1.4500789012126916, 3.8668261185921438]",122,3.86682611859214,2.41674721737945,1.45007890121269,0,1,225,0.75,2,-0.25,1.5,-0.25,1.5,1,3,1.45007890121269,2.41674721737945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.25,122,1.25,2,1,-0.25,3,1.5,-0.25,1.5,2.41674721737945,1.45007890121269
"8459",1,42.75,59,-0.25,0,3,1,-0.25,"[1, 0]","['space', 'j']","[0.8000986036022368, 1.7167037804756546]",122,1.71670378047565,0.916605176873418,0.800098603602237,0,1,225,0.25,2,-0.25,0,-0.25,0,1,3,0.800098603602237,0.916605176873418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.25,122,0.25,2,1,-0.25,3,0,-0.25,0,0.916605176873418,0.800098603602237
"8460",1,45.25,60,0.25,1,2,2,2.5,"[1, 0]","['space', 'f']","[1.3500897146186617, 2.6500613065145444]",122,2.65006130651454,1.29997159189588,1.35008971461866,0,1,225,0.75,2,0.5,2,0.5,2,2,2,1.35008971461866,1.29997159189588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,2.5,122,2.5,2,2,0.5,2,2,0.5,2,1.29997159189588,1.35008971461866
"8461",1,45.25,61,-0.25,-0.25,1,1,-0.5,"[0, 1]","['space', 'j']","[5.616743551818217, 6.883429279405391]",122,6.88342927940539,5.61674355181822,1.26668572758717,1,0,225,0,2,-0.25,-0.25,-0.25,-0.25,1,1,5.61674355181822,1.26668572758717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.5,122,0.5,2,1,-0.25,1,-0.25,-0.25,-0.25,5.61674355181822,1.26668572758717
"8462",1,45.25,62,-0.75,-0.75,3,2,-3.75,"[0, 1]","['space', 'j']","[1.1169072191405576, 2.266853610301041]",122,2.26685361030104,1.11690721914056,1.14994639116048,1,0,225,0,2,-1.5,-2.25,-2.25,-1.5,3,2,1.11690721914056,1.14994639116048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-3.75,122,3.75,2,3,-2.25,2,-1.5,-1.5,-2.25,1.11690721914056,1.14994639116048
"8463",1,45.25,63,-0.5,-1,3,3,-4.5,"[1, 0]","['space', 'j']","[0.9334231395914685, 2.483369530753407]",122,2.48336953075341,1.54994639116194,0.933423139591468,0,1,225,0.5,2,-1.5,-3,-1.5,-3,3,3,0.933423139591468,1.54994639116194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-4.5,122,4.5,2,3,-1.5,3,-3,-1.5,-3,1.54994639116194,0.933423139591468
"8464",1,45.25,64,0.75,-0.75,1,1,0,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']","[3.0833589006251714, 4.466815121904801, 6.333290812817722, 7.316563389471412]",122,7.31656338947141,2.36672879793332,4.94983459153809,0,1,225,1.5,4,0.75,-0.75,0.75,-0.75,1,1,3.08335890062517,1.38345622127963,1.86647569091292,0.98327257665369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,0,122,0,4,1,0.75,1,-0.75,0.75,-0.75,2.36672879793332,4.94983459153809
"8465",1,45.25,65,0.5,-0.5,2,2,0,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']","[3.2000113632420835, 5.316609942103241, 6.8336780793943035, 8.550012737829093]",122,8.55001273782909,4.71707950053315,3.83293323729595,1,0,225,1,4,1,-1,-1,1,2,2,3.20001136324208,2.11659857886116,1.51706813729106,1.71633465843479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,0,122,0,4,2,-1,2,1,1,-1,4.71707950053315,3.83293323729595
"8466",1,48.25,66,0.75,0.75,2,2,3,"[0, 1]","['space', 'f']","[0.9169167496002046, 1.8000740443421819]",122,1.80007404434218,0.916916749600205,0.883157294741977,1,0,225,0,2,1.5,1.5,1.5,1.5,2,2,0.916916749600205,0.883157294741977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,3,122,3,2,2,1.5,2,1.5,1.5,1.5,0.916916749600205,0.883157294741977
"8467",1,48.25,67,-1,-0.5,3,1,-2.5,"[1, 0]","['space', 'j']","[2.4335318234880106, 3.533352027694491]",122,3.53335202769449,1.09982020420648,2.43353182348801,0,1,225,0.5,2,-1,-1.5,-1,-1.5,1,3,2.43353182348801,1.09982020420648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-2.5,122,2.5,2,1,-1,3,-1.5,-1,-1.5,1.09982020420648,2.43353182348801
"8468",1,48.5,68,0,0.25,1,1,0.25,"[1, 0]","['space', 'f']","[1.3505248167675745, 4.7166242377934395]",122,4.71662423779344,3.36609942102587,1.35052481676757,0,1,225,0.25,2,0,0.25,0,0.25,1,1,1.35052481676757,3.36609942102587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,0.25,122,0.25,2,1,0,1,0.25,0,0.25,3.36609942102587,1.35052481676757
"8469",1,50.5,69,0.25,0.75,2,2,2,"[0, 1]","['space', 'f']","[1.716883026434516, 2.4000458195187093]",122,2.40004581951871,1.71688302643452,0.683162793084193,1,0,225,0.5,2,0.5,1.5,1.5,0.5,2,2,1.71688302643452,0.683162793084193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,2,122,2,2,2,1.5,2,0.5,0.5,1.5,1.71688302643452,0.683162793084193
"8470",1,51.5,70,0,1,1,1,1,"[1, 0]","['space', 'f']","[1.2667616047110641, 2.183572053025273]",122,2.18357205302527,0.916810448314209,1.26676160471106,0,1,225,1,2,0,1,0,1,1,1,1.26676160471106,0.916810448314209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1,122,1,2,1,0,1,1,0,1,0.916810448314209,1.26676160471106
"8471",1,53.25,71,0.25,0.75,2,1,1.75,"[1, 0]","['space', 'f']","[2.4333775033519487, 3.5001695322207524]",122,3.50016953222075,1.0667920288688,2.43337750335195,0,1,225,0.5,2,0.25,1.5,0.25,1.5,1,2,2.43337750335195,1.0667920288688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.75,122,1.75,2,1,0.25,2,1.5,0.25,1.5,1.0667920288688,2.43337750335195
"8472",1,53.25,72,-0.75,-1,3,1,-3.75,"[0, 1]","['space', 'j']","[0.9669043783287634, 1.6835546416077705]",122,1.68355464160777,0.966904378328763,0.716650263279007,1,0,225,0.25,2,-0.75,-3,-3,-0.75,3,1,0.966904378328763,0.716650263279007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-3.75,122,3.75,2,3,-3,1,-0.75,-0.75,-3,0.966904378328763,0.716650263279007
"8473",1,55,73,0.25,0.5,3,1,1.75,"[0, 1]","['space', 'f']","[0.9334411008385359, 1.8334075609527645]",122,1.83340756095276,0.933441100838536,0.899966460114229,1,0,225,0.25,2,0.25,1.5,1.5,0.25,3,1,0.933441100838536,0.899966460114229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,1.75,122,1.75,2,3,1.5,1,0.25,0.25,1.5,0.933441100838536,0.899966460114229
"8474",1,55,74,0,-0.75,1,2,-0.75,"[1, 0]","['space', 'j']","[1.0669140920690552, 2.23337347123379]",122,2.23337347123379,1.16645937916473,1.06691409206906,0,1,225,0.75,2,0,-0.75,0,-0.75,2,1,1.06691409206906,1.16645937916473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.75,122,0.75,2,2,0,1,-0.75,0,-0.75,1.16645937916473,1.06691409206906
"8475",1,55.75,75,-0.75,0.5,3,1,0.75,"[0, 1]","['space', 'f']","[1.2167010313060018, 3.966799543271918]",122,3.96679954327192,1.216701031306,2.75009851196592,1,0,225,1.25,2,-0.75,1.5,1.5,-0.75,3,1,1.216701031306,2.75009851196592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,0.75,122,0.75,2,3,1.5,1,-0.75,-0.75,1.5,1.216701031306,2.75009851196592
"8476",1,55.75,76,0.5,-0.75,3,3,-0.75,"[0, 1]","['space', 'j']","[1.5167704936975497, 4.733317937974789]",122,4.73331793797479,1.51677049369755,3.21654744427724,1,0,225,1.25,2,1.5,-2.25,-2.25,1.5,3,3,1.51677049369755,3.21654744427724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-0.75,122,0.75,2,3,-2.25,3,1.5,1.5,-2.25,1.51677049369755,3.21654744427724
"8477",1,59.25,77,0.5,1,2,3,3.5,"[1, 0]","['space', 'f']","[1.016931961679802, 1.7500636891309114]",122,1.75006368913091,0.733131727451109,1.0169319616798,0,1,225,0.5,2,1.5,2,1.5,2,3,2,1.0169319616798,0.733131727451109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,1,3.5,122,3.5,2,3,1.5,2,2,1.5,2,0.733131727451109,1.0169319616798
"8478",1,59.25,78,-0.5,-0.75,1,2,-1.75,"[1, 0]","['space', 'j']","[1.600081375465379, 2.550046094434947]",122,2.55004609443495,0.949964718969568,1.60008137546538,0,1,225,0.25,2,-1,-0.75,-1,-0.75,2,1,1.60008137546538,0.949964718969568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15384615384615,0,-1.75,122,1.75,2,2,-1,1,-0.75,-1,-0.75,0.949964718969568,1.60008137546538
