parcode,trial,fix_item,fix_time
0,1585,0,90
0,1585,1,1590
0,1586,0,360
0,1586,1,90
0,1587,0,350
0,1587,1,200
0,1587,0,80
0,1587,2,540
0,1587,0,50
0,1587,1,680
0,1587,0,80
0,1587,2,120
0,1587,0,220
0,1587,1,570
0,1587,0,70
0,1587,2,620
0,1587,0,120
0,1587,1,440
0,1587,0,70
0,1587,2,400
0,1587,0,80
0,1587,1,360
0,1588,0,180
0,1588,1,350
0,1588,0,80
0,1588,2,330
0,1588,0,480
0,1588,1,350
0,1589,0,190
0,1589,1,160
0,1589,0,60
0,1589,2,510
0,1589,0,70
0,1589,1,710
0,1589,0,90
0,1589,2,1550
0,1590,0,250
0,1590,1,290
0,1590,0,70
0,1590,2,490
0,1590,0,90
0,1590,1,450
0,1590,0,70
0,1590,2,760
0,1590,0,70
0,1590,1,410
0,1591,0,260
0,1591,1,440
0,1591,0,90
0,1591,2,600
0,1591,0,70
0,1591,1,1620
0,1592,0,220
0,1592,1,180
0,1592,0,200
0,1592,2,190
0,1593,0,240
0,1593,1,320
0,1593,0,90
0,1593,2,620
0,1593,0,70
0,1593,1,1040
0,1594,0,220
0,1594,2,300
0,1594,0,190
0,1594,1,320
0,1594,0,90
0,1594,2,1790
0,1594,0,80
0,1594,1,210
0,1595,0,230
0,1595,1,190
0,1595,0,70
0,1595,2,640
0,1596,0,240
0,1596,1,320
0,1596,0,110
0,1596,2,400
0,1596,0,60
0,1596,1,450
0,1596,0,80
0,1596,2,1760
0,1596,0,80
0,1596,1,510
0,1596,0,80
0,1596,2,2400
0,1597,0,230
0,1597,1,440
0,1597,0,180
0,1597,2,590
0,1597,0,70
0,1597,1,560
0,1598,0,210
0,1598,1,200
0,1598,0,90
0,1598,2,270
0,1598,0,80
0,1598,1,790
0,1598,0,80
0,1598,2,690
0,1599,0,300
0,1599,2,700
0,1599,0,80
0,1599,1,1100
0,1599,0,50
0,1599,2,430
0,1599,0,80
0,1599,1,540
0,1599,0,80
0,1599,2,520
0,1599,0,70
0,1599,1,320
0,1599,0,90
0,1599,2,950
0,1599,0,140
0,1599,1,410
0,1599,0,60
0,1599,2,390
0,1599,0,170
0,1599,1,630
0,1599,0,80
0,1599,2,2080
0,1599,0,70
0,1599,1,1420
0,1599,0,330
0,1599,2,1130
0,1599,0,90
0,1599,1,680
0,1600,0,170
0,1600,1,190
0,1600,0,270
0,1600,2,530
0,1601,0,370
0,1601,2,160
0,1601,0,60
0,1601,1,400
0,1601,0,80
0,1601,2,280
0,1601,0,90
0,1601,1,720
0,1601,0,70
0,1601,2,1290
0,1602,0,220
0,1602,1,280
0,1602,0,100
0,1602,2,710
0,1602,0,80
0,1602,1,2980
0,1602,0,60
0,1602,2,20
0,1603,0,370
0,1603,2,250
0,1603,0,70
0,1603,1,290
0,1603,0,80
0,1603,2,480
0,1604,0,250
0,1604,1,180
0,1604,0,60
0,1604,2,360
0,1604,0,80
0,1604,1,350
0,1604,0,30
0,1605,0,240
0,1605,1,150
0,1605,0,70
0,1605,2,360
0,1605,0,70
0,1605,1,940
0,1606,0,230
0,1606,1,150
0,1606,0,10
0,1607,0,150
0,1607,2,110
0,1607,0,80
0,1607,1,1560
0,1608,0,260
0,1608,1,880
0,1608,0,80
0,1608,2,450
0,1608,0,60
0,1608,1,450
0,1608,0,80
0,1608,2,320
0,1608,0,90
0,1608,1,430
0,1608,0,50
0,1608,2,190
0,1609,0,230
0,1609,1,220
0,1609,0,90
0,1609,2,490
0,1609,0,70
0,1609,1,550
0,1610,0,250
0,1610,2,160
0,1610,0,70
0,1610,1,570
0,1610,0,90
0,1610,2,90
0,1611,0,190
0,1611,2,360
0,1611,0,80
0,1611,1,70
0,1612,0,200
0,1612,1,190
0,1612,0,80
0,1612,2,350
0,1613,0,220
0,1613,2,290
0,1613,0,70
0,1613,1,500
0,1613,0,80
0,1613,2,40
0,1614,0,240
0,1614,2,710
0,1614,0,70
0,1614,1,710
0,1614,0,80
0,1614,2,600
0,1614,0,80
0,1614,1,240
0,1615,0,240
0,1615,2,200
0,1616,0,340
0,1616,2,380
0,1616,0,80
0,1616,1,610
0,1616,0,80
0,1616,2,2530
0,1616,0,80
0,1616,1,2660
0,1616,0,80
0,1616,2,560
0,1617,0,240
0,1617,1,550
0,1617,0,70
0,1617,2,710
0,1617,0,80
0,1617,1,1200
0,1617,0,60
0,1617,2,610
0,1617,0,60
0,1617,1,1160
0,1617,0,60
0,1617,2,260
0,1617,0,50
0,1617,1,400
0,1617,0,50
0,1617,2,280
0,1617,0,40
0,1618,0,340
0,1618,1,200
0,1618,0,90
0,1618,2,540
0,1619,0,260
0,1619,1,410
0,1619,0,90
0,1619,2,480
0,1619,0,80
0,1619,1,920
0,1619,0,80
0,1619,2,250
0,1620,0,240
0,1620,2,750
0,1620,0,90
0,1620,1,510
0,1621,0,300
0,1621,1,270
0,1621,0,60
0,1621,2,620
0,1621,0,80
0,1621,1,390
0,1622,0,210
0,1622,1,130
0,1622,0,50
0,1622,2,450
0,1622,0,80
0,1622,1,970
0,1622,0,70
0,1622,2,380
0,1622,0,80
0,1622,1,10
0,1623,0,240
0,1623,1,160
0,1623,0,70
0,1623,2,580
0,1623,0,90
0,1623,1,2230
0,1623,0,60
0,1623,2,530
0,1623,0,50
0,1624,0,150
0,1624,2,230
0,1624,0,80
0,1624,1,150
0,1624,0,210
0,1624,2,690
0,1624,0,60
0,1624,1,980
0,1624,0,160
0,1625,0,220
0,1625,2,210
0,1626,0,220
0,1626,1,190
0,1626,0,70
0,1626,2,520
0,1626,0,80
0,1626,1,150
0,1627,0,200
0,1627,1,310
0,1627,0,70
0,1627,2,160
0,1627,0,70
0,1627,1,50
0,1628,0,290
0,1628,1,130
0,1628,0,80
0,1628,2,570
0,1628,0,80
0,1628,1,1020
0,1628,0,70
0,1628,2,290
0,1628,0,70
0,1628,1,630
0,1628,0,130
0,1628,2,60
0,1628,0,70
0,1628,1,400
0,1629,0,200
0,1629,2,200
0,1629,0,60
0,1629,1,240
0,1629,0,80
0,1629,2,370
0,1630,0,220
0,1630,1,210
0,1630,0,60
0,1630,2,370
0,1630,0,80
0,1630,1,1330
0,1630,0,140
0,1630,2,780
0,1630,0,100
0,1630,1,180
0,1630,0,80
0,1630,2,540
0,1630,0,70
0,1630,1,210
0,1630,0,80
0,1630,2,520
0,1630,0,90
0,1630,1,450
0,1630,0,70
0,1630,2,530
0,1631,0,230
0,1631,2,400
0,1632,0,260
0,1632,1,320
0,1632,0,70
0,1632,2,460
0,1632,0,200
0,1632,1,270
0,1633,0,210
0,1633,1,150
0,1633,0,90
0,1633,2,970
0,1633,0,60
0,1633,1,660
0,1633,0,90
0,1633,2,690
0,1634,0,210
0,1634,1,310
0,1634,0,90
0,1634,2,630
0,1634,0,110
0,1634,1,390
0,1634,0,90
0,1634,2,1530
0,1634,0,70
0,1634,1,430
0,1634,0,90
0,1634,2,640
0,1634,0,70
0,1634,1,800
0,1634,0,80
0,1634,2,920
0,1634,0,60
0,1634,1,590
0,1634,0,60
0,1634,2,610
0,1634,0,80
0,1634,1,710
0,1634,0,140
0,1634,2,1150
0,1635,0,210
0,1635,2,260
0,1635,0,80
0,1635,1,160
0,1636,0,280
0,1636,1,390
0,1636,0,90
0,1636,2,340
0,1636,0,80
0,1636,1,330
0,1636,0,70
0,1636,2,500
0,1636,0,70
0,1636,1,450
0,1636,0,90
0,1636,2,200
0,1637,0,210
0,1637,2,170
0,1637,0,80
0,1637,1,440
0,1638,0,200
0,1638,1,120
0,1638,0,70
0,1638,2,20
0,1639,0,970
0,1639,1,210
0,1639,0,80
0,1639,2,790
0,1640,0,210
0,1640,2,240
0,1640,0,70
0,1640,1,500
0,1640,0,70
0,1640,2,620
0,1640,0,90
0,1640,1,660
0,1641,0,210
0,1641,2,240
0,1641,0,60
0,1641,1,660
0,1641,0,70
0,1641,2,380
0,1641,0,70
0,1641,1,480
0,1641,0,80
0,1641,2,2130
0,1641,0,390
0,1642,0,260
0,1642,2,140
0,1642,0,80
0,1642,1,530
0,1642,0,80
0,1643,0,210
0,1643,1,260
0,1643,0,80
0,1643,2,250
0,1644,0,250
0,1644,2,450
0,1644,0,90
0,1644,1,530
0,1644,0,130
0,1644,2,550
0,1645,0,180
0,1645,1,200
0,1645,0,270
0,1645,2,340
0,1645,0,70
0,1645,1,250
0,1645,0,60
0,1645,2,320
0,1645,0,100
0,1645,1,410
0,1645,0,90
0,1645,2,1300
0,1646,0,290
0,1646,1,210
0,1646,0,110
0,1646,2,450
0,1646,0,60
0,1646,1,1600
0,1647,0,290
0,1647,1,160
0,1647,0,80
0,1647,2,620
0,1647,0,700
0,1647,1,480
0,1648,0,160
0,1648,1,250
0,1648,0,80
0,1648,2,310
0,1648,0,70
0,1648,1,280
0,1649,0,230
0,1649,2,620
0,1649,0,60
0,1649,1,400
0,1649,0,60
0,1649,2,380
0,1650,0,220
0,1650,2,190
0,1650,0,60
0,1650,1,370
0,1650,0,60
0,1650,2,550
0,1650,0,90
0,1650,1,20
0,1651,0,430
0,1651,1,200
0,1651,0,70
0,1651,2,850
0,1651,0,150
0,1651,1,470
0,1652,0,280
0,1652,2,280
0,1652,0,60
0,1652,1,340
0,1652,0,80
0,1652,2,420
0,1653,0,230
0,1653,2,540
0,1653,0,80
0,1653,1,810
0,1653,0,80
0,1653,2,870
0,1653,0,70
0,1653,1,1010
0,1653,0,70
0,1653,2,90
0,1654,0,210
0,1654,2,230
0,1654,0,60
0,1654,1,490
0,1654,0,70
0,1654,2,170
0,1655,0,170
0,1655,2,190
0,1655,0,70
0,1655,1,370
0,1655,0,90
0,1655,2,690
0,1655,0,10
0,1656,0,260
0,1656,1,250
0,1656,0,90
0,1656,2,310
0,1656,0,90
0,1656,1,590
0,1657,0,240
0,1657,1,260
0,1657,0,90
0,1657,2,310
0,1657,0,80
0,1657,1,1060
0,1657,0,80
0,1657,2,950
0,1658,0,240
0,1658,2,340
0,1658,0,90
0,1658,1,300
0,1659,0,360
0,1659,1,170
0,1659,0,60
0,1659,2,270
0,1659,0,70
0,1659,1,490
0,1659,0,170
0,1659,2,840
0,1660,0,230
0,1660,2,320
0,1660,0,80
0,1660,1,1340
0,1661,0,180
0,1661,2,340
0,1661,0,100
0,1661,1,390
0,1661,0,80
0,1661,2,1320
0,1662,0,220
0,1662,1,250
0,1662,0,90
0,1662,2,460
0,1662,0,60
0,1662,1,330
0,1663,0,290
0,1663,2,250
0,1663,0,160
0,1663,1,90
0,1664,0,230
0,1664,1,270
0,1664,0,110
0,1664,2,470
0,1664,0,90
0,1664,1,860
0,1665,0,250
0,1665,2,310
0,1665,0,110
0,1665,1,570
0,1665,0,90
0,1665,2,390
0,1666,0,200
0,1666,1,520
0,1666,0,60
0,1666,2,610
0,1666,0,70
0,1666,1,120
0,1666,0,70
0,1666,2,630
0,1666,0,50
0,1667,0,170
0,1667,2,210
0,1667,0,220
0,1667,1,520
0,1668,0,210
0,1668,1,230
0,1668,0,90
0,1668,2,490
0,1669,0,210
0,1669,1,230
0,1669,0,90
0,1669,2,550
0,1669,0,50
0,1669,1,700
0,1669,0,100
0,1669,2,2420
0,1669,0,80
0,1669,1,1400
0,1670,0,230
0,1670,1,130
0,1670,0,70
0,1670,2,650
0,1670,0,60
0,1670,1,680
0,1670,0,70
0,1670,2,640
0,1671,0,220
0,1671,1,180
0,1671,0,90
0,1671,2,550
0,1672,0,220
0,1672,2,470
0,1672,0,70
0,1672,1,1470
0,1673,0,220
0,1673,1,730
0,1673,0,80
0,1673,2,280
0,1674,0,220
0,1674,1,240
0,1674,0,120
0,1674,2,510
0,1675,0,370
0,1675,1,280
0,1675,0,70
0,1675,2,470
0,1675,0,70
0,1675,1,470
0,1676,0,200
0,1676,2,390
0,1676,0,90
0,1676,1,350
0,1677,0,180
0,1677,2,240
0,1677,0,10
0,1678,0,220
0,1678,1,310
0,1678,0,90
0,1678,2,970
0,1678,0,70
0,1678,1,400
0,1679,0,290
0,1679,2,340
0,1679,0,260
0,1679,1,280
0,1679,0,30
0,1680,0,230
0,1680,1,1150
0,1681,0,360
0,1681,2,160
0,1681,0,60
0,1681,1,550
0,1681,0,70
0,1681,2,800
0,1681,0,70
0,1681,1,690
0,1681,0,100
0,1681,2,320
0,1681,0,320
0,1681,1,280
0,1681,0,60
0,1681,2,210
0,1682,0,260
0,1682,1,230
0,1682,0,90
0,1682,2,450
0,1682,0,320
0,1682,1,450
0,1682,0,40
0,1683,0,210
0,1683,2,150
0,1683,0,80
0,1683,1,1210
0,1683,0,70
0,1683,2,540
0,1683,0,80
0,1683,1,680
0,1684,0,220
0,1684,1,410
0,1684,0,80
0,1684,2,410
0,1684,0,70
0,1684,1,400
0,1684,0,70
0,1684,2,660
0,1684,0,80
0,1684,1,570
0,1684,0,70
0,1684,2,870
0,1684,0,160
0,1684,1,90
0,1685,0,270
0,1685,1,510
0,1685,0,90
0,1685,2,540
0,1685,0,80
0,1685,1,610
0,1685,0,60
0,1685,2,2300
0,1685,0,70
0,1685,1,1100
0,1685,0,90
0,1685,2,240
0,1686,0,230
0,1686,1,200
0,1686,0,90
0,1686,2,450
0,1686,0,80
0,1686,1,3090
0,1687,0,270
0,1687,2,200
0,1687,0,80
0,1687,1,50
0,1688,0,250
0,1688,1,180
0,1688,0,60
0,1688,2,330
0,1688,0,90
0,1688,1,230
0,1688,0,80
0,1688,2,480
0,1688,0,70
0,1688,1,890
0,1688,0,160
0,1689,0,220
0,1689,1,120
0,1689,0,260
0,1689,2,340
0,1689,0,70
0,1689,1,1240
0,1690,0,310
0,1690,1,230
0,1690,0,60
0,1690,2,560
0,1690,0,50
0,1690,1,410
0,1690,0,90
0,1690,2,2140
0,1690,0,70
0,1690,1,1070
0,1690,0,240
0,1690,2,410
0,1690,0,70
0,1690,1,580
0,1690,0,80
0,1690,2,550
0,1690,0,60
0,1690,1,1920
0,1690,0,80
0,1690,2,10
0,1691,0,490
0,1691,2,160
0,1691,0,70
0,1691,1,500
0,1692,0,160
0,1692,2,160
0,1692,0,70
0,1692,1,630
0,1692,0,70
0,1692,2,600
0,1692,0,60
0,1692,1,420
0,1692,0,340
0,1692,2,640
0,1693,0,190
0,1693,2,960
0,1693,0,80
0,1693,1,420
0,1693,0,80
0,1694,0,210
0,1694,1,180
0,1694,0,100
0,1694,2,420
0,1694,0,110
0,1694,1,1320
0,1694,0,70
0,1694,2,1760
0,1695,0,190
0,1695,2,100
0,1695,0,110
0,1695,1,530
0,1696,0,230
0,1696,2,230
0,1696,0,80
0,1696,1,940
0,1696,0,30
0,1697,0,180
0,1697,1,380
0,1697,0,80
0,1697,2,770
0,1697,0,50
0,1697,1,1050
0,1697,0,80
0,1697,2,510
0,1697,0,70
0,1697,1,420
0,1697,0,70
0,1697,2,500
0,1697,0,70
0,1697,1,430
0,1697,0,70
0,1697,2,740
0,1697,0,60
0,1697,1,310
0,1697,0,70
0,1697,2,630
0,1697,0,70
0,1697,1,230
0,1698,0,230
0,1698,1,180
0,1698,0,70
0,1698,2,220
0,1698,0,90
0,1698,1,880
0,1698,0,90
0,1698,2,590
0,1698,0,80
0,1698,1,2030
0,1698,0,70
0,1698,2,620
0,1698,0,70
0,1698,1,380
0,1698,0,70
0,1698,2,870
0,1699,0,300
0,1699,1,520
0,1699,0,220
0,1699,2,660
0,1699,0,90
0,1699,1,370
0,1699,0,90
0,1699,2,470
0,1699,0,90
0,1700,0,210
0,1700,1,320
0,1700,0,70
0,1700,2,760
0,1700,0,60
0,1700,1,440
0,1700,0,70
0,1700,2,430
0,1700,0,80
0,1700,1,950
0,1700,0,70
0,1700,2,550
0,1701,0,190
0,1701,1,170
0,1701,0,100
0,1701,2,650
0,1702,0,290
0,1702,2,330
0,1702,0,110
0,1702,1,630
0,1702,0,80
0,1702,2,350
0,1702,0,90
0,1702,1,40
0,1703,0,230
0,1703,2,130
0,1703,0,70
0,1703,1,570
0,1703,0,80
0,1703,2,260
0,1704,0,310
0,1704,1,300
0,1704,0,90
0,1704,2,340
0,1705,0,230
0,1705,1,160
0,1705,0,70
0,1705,2,480
0,1705,0,70
0,1705,1,1030
0,1706,0,220
0,1706,1,240
0,1706,0,60
0,1706,2,330
0,1706,0,340
0,1706,1,460
0,1706,0,100
0,1706,2,370
0,1706,0,80
0,1706,1,920
0,1706,0,80
0,1706,2,590
0,1706,0,60
0,1706,1,990
0,1706,0,60
0,1706,2,990
0,1706,0,90
0,1706,1,620
0,1706,0,90
0,1706,2,720
0,1707,0,230
0,1707,1,490
0,1707,0,60
0,1707,2,170
0,1708,0,220
0,1708,2,200
0,1708,0,90
0,1708,1,20
0,1709,0,490
0,1709,2,190
0,1709,0,140
0,1709,1,360
0,1710,0,150
0,1710,2,210
0,1710,0,50
0,1710,1,720
0,1710,0,90
0,1710,2,160
0,1710,0,20
0,1711,0,210
0,1711,1,360
0,1711,0,70
0,1711,2,430
0,1711,0,70
0,1711,1,150
0,1712,0,220
0,1712,2,180
0,1712,0,90
0,1712,1,1480
0,1712,0,90
0,1712,2,510
0,1712,0,70
0,1712,1,1090
0,1712,0,80
0,1712,2,350
0,1712,0,70
0,1712,1,770
0,1712,0,130
0,1713,0,320
0,1713,1,300
0,1713,0,70
0,1713,2,640
0,1713,0,80
0,1713,1,570
0,1713,0,90
0,1713,2,120
0,1713,0,450
0,1713,1,810
0,1713,0,90
0,1713,2,670
0,1714,0,230
0,1714,1,160
0,1714,0,80
0,1714,2,660
0,1715,0,300
0,1715,1,160
0,1715,0,180
0,1715,2,570
0,1715,0,90
0,1715,1,780
0,1715,0,1070
0,1716,0,230
0,1716,1,100
0,1716,0,70
0,1716,2,420
0,1716,0,110
0,1716,1,800
0,1716,0,90
0,1716,2,20
0,1717,0,210
0,1717,1,310
0,1717,0,90
0,1717,2,540
0,1717,0,800
0,1717,1,880
0,1717,0,20
0,1718,0,220
0,1718,1,310
0,1718,0,70
0,1718,2,360
0,1718,0,80
0,1718,1,550
0,1718,0,130
0,1718,2,230
0,1719,0,240
0,1719,1,380
0,1719,0,80
0,1719,2,580
0,1719,0,80
0,1719,1,2080
0,1719,0,380
0,1719,2,850
0,1719,0,70
0,1719,1,260
0,1720,0,200
0,1720,1,260
0,1720,0,70
0,1720,2,420
0,1720,0,80
0,1720,1,350
0,1720,0,60
0,1720,2,1480
0,1720,0,70
0,1720,1,520
0,1720,0,70
0,1720,2,90
0,1721,0,200
0,1721,2,300
0,1721,0,80
0,1721,1,380
0,1722,0,230
0,1722,1,210
0,1722,0,80
0,1722,2,340
0,1723,0,210
0,1723,1,290
0,1723,0,70
0,1723,2,370
0,1723,0,180
0,1723,1,720
0,1723,0,80
0,1723,2,590
0,1724,0,200
0,1724,1,220
0,1724,0,80
0,1724,2,270
0,1724,0,80
0,1724,1,420
0,1724,0,60
0,1724,2,80
0,1725,0,220
0,1725,2,340
0,1725,0,70
0,1725,1,230
0,1725,0,80
0,1725,2,840
0,1726,0,250
0,1726,2,200
0,1726,0,70
0,1726,1,310
0,1726,0,320
0,1726,2,550
0,1726,0,70
0,1726,1,790
0,1726,0,70
0,1726,2,770
0,1726,0,60
0,1726,1,710
0,1727,0,260
0,1727,2,140
0,1727,0,70
0,1727,1,370
0,1727,0,80
0,1727,2,230
0,1727,0,60
0,1727,1,1000
0,1727,0,100
0,1727,2,90
0,1728,0,250
0,1728,1,400
0,1728,0,90
0,1728,2,290
0,1729,0,310
0,1729,2,300
0,1729,0,70
0,1729,1,500
0,1729,0,90
0,1729,2,1140
0,1730,0,210
0,1730,1,280
0,1730,0,80
0,1730,2,320
0,1730,0,80
0,1730,1,1150
0,1730,0,80
0,1730,2,760
0,1730,0,60
0,1730,1,1260
0,1730,0,80
0,1730,2,220
0,1730,0,70
0,1730,1,510
0,1731,0,170
0,1731,2,170
0,1731,0,70
0,1731,1,450
0,1732,0,310
0,1732,2,170
0,1732,0,90
0,1732,1,370
0,1732,0,80
0,1732,2,330
0,1733,0,200
0,1733,1,350
0,1733,0,70
0,1733,2,230
0,1733,0,90
0,1733,1,1430
0,1733,0,80
0,1733,2,350
0,1733,0,90
0,1733,1,720
0,1733,0,90
0,1733,2,220
0,1733,0,80
0,1733,1,1120
0,1733,0,90
0,1733,2,90
0,1733,0,130
0,1733,1,1710
0,1733,0,90
0,1733,2,600
0,1733,0,90
0,1733,1,860
0,1733,0,100
0,1733,2,630
0,1733,0,80
0,1733,1,330
0,1734,0,230
0,1734,1,780
0,1734,0,70
0,1734,2,340
0,1734,0,60
0,1734,1,1360
0,1734,0,70
0,1734,2,540
0,1734,0,80
0,1734,1,450
0,1734,0,60
0,1734,2,610
0,1734,0,90
0,1734,1,410
0,1735,0,170
0,1735,1,490
0,1735,0,50
0,1735,2,660
0,1735,0,70
0,1735,1,120
0,1736,0,340
0,1736,1,340
0,1736,0,90
0,1736,2,250
0,1736,0,60
0,1736,1,340
0,1737,0,220
0,1737,1,270
0,1737,0,60
0,1737,2,340
0,1737,0,80
0,1737,1,440
0,1737,0,80
0,1737,2,730
0,1737,0,70
0,1737,1,580
0,1737,0,60
0,1737,2,800
0,1737,0,360
0,1737,1,510
0,1738,0,340
0,1738,2,390
0,1738,0,110
0,1738,1,470
0,1738,0,70
0,1738,2,1310
0,1739,0,250
0,1739,1,190
0,1739,0,50
0,1739,2,340
0,1740,0,240
0,1740,2,160
0,1741,0,250
0,1741,1,180
0,1741,0,70
0,1741,2,550
0,1741,0,60
0,1741,1,520
0,1741,0,80
0,1741,2,190
0,1741,0,80
0,1741,1,620
0,1741,0,20
0,1742,0,280
0,1742,1,460
0,1742,0,60
0,1742,2,130
0,1743,0,230
0,1743,1,140
0,1743,0,70
0,1743,2,280
0,1743,0,80
0,1743,1,580
0,1743,0,70
0,1743,2,330
0,1743,0,90
0,1743,1,760
0,1743,0,60
0,1743,2,720
0,1743,0,90
0,1743,1,520
0,1744,0,250
0,1744,1,170
0,1744,0,60
0,1744,2,350
0,1744,0,60
0,1744,1,330
0,1744,0,80
0,1744,2,500
0,1744,0,90
0,1744,1,830
0,1745,0,240
0,1745,1,520
0,1745,0,380
0,1745,2,660
0,1746,0,60
0,1746,1,230
0,1746,0,80
0,1746,2,320
0,1746,0,90
0,1746,1,1310
0,1746,0,60
0,1746,2,690
0,1746,0,70
0,1746,1,370
0,1746,0,60
0,1746,2,790
0,1746,0,90
0,1746,1,340
0,1746,0,90
0,1746,2,170
0,1747,0,210
0,1747,1,360
0,1747,0,70
0,1747,2,1180
0,1747,0,80
0,1747,1,560
0,1747,0,70
0,1747,2,490
0,1747,0,70
0,1747,1,370
0,1747,0,220
0,1747,2,300
0,1748,0,190
0,1748,1,370
0,1748,0,70
0,1748,2,770
0,1748,0,150
0,1748,1,480
0,1748,0,50
0,1748,2,560
0,1749,0,200
0,1749,1,160
0,1749,0,80
0,1749,2,180
0,1750,0,350
0,1750,1,300
0,1750,0,70
0,1750,2,360
0,1750,0,70
0,1750,1,90
0,1751,0,300
0,1751,1,290
0,1751,0,70
0,1751,2,180
0,1751,0,70
0,1751,1,1160
0,1751,0,80
0,1751,2,960
0,1752,0,240
0,1752,2,270
0,1752,0,90
0,1752,1,40
0,1753,0,130
0,1753,1,170
0,1753,0,70
0,1753,2,480
0,1753,0,70
0,1753,1,380
0,1753,0,70
0,1753,2,800
0,1753,0,90
0,1753,1,840
0,1754,0,190
0,1754,2,340
0,1754,0,80
0,1754,1,370
0,1754,0,70
0,1754,2,620
0,1755,0,240
0,1755,1,290
0,1755,0,80
0,1755,2,160
0,1756,0,170
0,1756,1,270
0,1756,0,70
0,1756,2,530
0,1756,0,80
0,1756,1,500
0,1757,0,270
0,1757,1,470
0,1757,0,70
0,1758,0,590
0,1758,2,160
0,1758,0,80
0,1758,1,1470
0,1758,0,80
0,1758,2,50
0,1759,0,230
0,1759,2,270
0,1759,0,70
0,1759,1,260
0,1759,0,80
0,1759,2,190
0,1759,0,60
0,1759,1,1420
0,1759,0,170
0,1759,2,440
0,1759,0,170
0,1759,1,490
0,1759,0,90
0,1759,2,390
0,1759,0,190
0,1759,1,1430
0,1759,0,80
0,1759,2,490
0,1760,0,260
0,1760,1,220
0,1760,0,60
0,1760,2,500
0,1760,0,90
0,1760,1,550
0,1760,0,90
0,1760,2,740
0,1760,0,80
0,1760,1,530
0,1760,0,70
0,1760,2,300
0,1760,0,70
0,1760,1,50
0,1761,0,210
0,1761,2,270
0,1761,0,80
0,1761,1,770
0,1761,0,110
0,1761,2,1020
0,1761,0,80
0,1761,1,690
0,1762,0,360
0,1762,2,230
0,1762,0,90
0,1762,1,350
0,1762,0,80
0,1762,2,250
0,1763,0,180
0,1763,2,200
0,1763,0,60
0,1763,1,820
0,1763,0,60
0,1763,2,480
0,1763,0,70
0,1763,1,840
0,1763,0,500
0,1764,0,290
0,1764,1,150
0,1764,0,80
0,1764,2,270
0,1765,0,230
0,1765,1,440
0,1765,0,80
0,1765,2,200
0,1765,0,70
0,1765,1,700
0,1765,0,200
0,1765,2,880
0,1765,0,70
0,1765,1,1580
0,1765,0,80
0,1765,2,1800
0,1766,0,210
0,1766,2,380
0,1766,0,70
0,1766,1,70
0,1767,0,210
0,1767,2,290
0,1767,0,50
0,1767,1,900
0,1767,0,60
0,1767,2,330
0,1767,0,80
0,1767,1,270
0,1768,0,250
0,1768,2,280
0,1768,0,80
0,1768,1,440
0,1768,0,80
0,1768,2,10
0,1769,0,250
0,1769,2,200
0,1769,0,80
0,1769,1,490
0,1769,0,80
0,1769,2,650
0,1769,0,70
0,1769,1,860
0,1769,0,80
0,1769,2,2410
0,1769,0,90
0,1769,1,430
0,1770,0,360
0,1770,2,200
0,1770,0,60
0,1770,1,290
0,1770,0,240
0,1770,2,1310
0,1770,0,80
0,1770,1,400
0,1770,0,130
0,1770,2,1600
0,1771,0,240
0,1771,1,250
0,1771,0,370
0,1771,2,370
0,1771,0,690
0,1771,1,530
0,1771,0,70
0,1771,2,670
0,1771,0,80
0,1771,1,400
0,1771,0,80
0,1771,2,660
0,1772,0,260
0,1772,1,240
0,1772,0,100
0,1772,2,300
0,1773,0,210
0,1773,1,760
0,1773,0,70
0,1773,2,170
0,1773,0,70
0,1773,1,280
0,1773,0,80
0,1773,2,960
0,1773,0,70
0,1773,1,350
0,1773,0,80
0,1773,2,700
0,1773,0,70
0,1773,1,470
0,1773,0,60
0,1773,2,3450
0,1773,0,70
0,1773,1,140
0,1773,0,80
0,1773,2,330
0,1774,0,250
0,1774,1,390
0,1774,0,270
0,1774,2,290
0,1774,0,90
0,1774,1,620
0,1774,0,60
0,1774,2,650
0,1774,0,70
0,1774,1,450
0,1774,0,200
0,1774,2,450
0,1774,0,320
0,1774,1,330
0,1774,0,80
0,1774,2,770
0,1774,0,80
0,1774,1,530
0,1774,0,90
0,1774,2,490
0,1774,0,200
0,1774,1,870
0,1774,0,70
0,1774,2,1100
0,1775,0,230
0,1775,2,280
0,1775,0,70
0,1775,1,490
0,1775,0,70
0,1775,2,370
0,1775,0,70
0,1775,1,930
0,1776,0,290
0,1776,2,200
0,1776,0,70
0,1776,1,250
0,1776,0,80
0,1776,2,350
0,1776,0,70
0,1776,1,620
0,1776,0,10
0,1777,0,240
0,1777,2,170
0,1777,0,70
0,1777,1,320
0,1777,0,70
0,1777,2,830
0,1777,0,210
0,1777,1,410
0,1778,0,210
0,1778,1,170
0,1778,0,70
0,1778,2,70
0,1779,0,210
0,1779,2,230
0,1779,0,70
0,1779,1,80
0,1780,0,180
0,1780,2,350
0,1780,0,80
0,1780,1,390
0,1780,0,80
0,1780,2,220
0,1781,0,260
0,1781,2,190
0,1781,0,90
0,1781,1,1120
0,1781,0,70
0,1781,2,610
0,1782,0,170
0,1782,1,1420
0,1782,0,70
0,1782,2,1920
0,1782,0,80
0,1782,1,2090
